Name,Type,Rarity,Number,Quantity
MC30 Assault Frigate,Hyperspace,Common,380,
MC30 Assault Frigate,Foil,Common,616,
MC30 Assault Frigate,Hyperspace Foil,Common,852,
Resupply Carrier,Normal,Common,119/262,
Resupply Carrier,Hyperspace,Common,381,
Resupply Carrier,Foil,Common,617,
Resupply Carrier,Hyperspace Foil,Common,853,
Dorsal Turret,Normal,Common,120/262,
Dorsal Turret,Hyperspace,Common,382,
Dorsal Turret,Foil,Common,618,
Dorsal Turret,Hyperspace Foil,Common,854,
Salvage,Normal,Uncommon,121/262,
Salvage,Hyperspace,Uncommon,383,
Salvage,Foil,Uncommon,619,
Salvage,Hyperspace Foil,Uncommon,855,
All Wings Report In,Normal,Common,122/262,
All Wings Report In,Hyperspace,Common,384,
All Wings Report In,Foil,Common,620,
All Wings Report In,Hyperspace Foil,Common,856,
Dogfight,Normal,Uncommon,123/262,
Dogfight,Hyperspace,Uncommon,385,
Dogfight,Foil,Uncommon,621,
Dogfight,Hyperspace Foil,Uncommon,857,
Tandem Assault,Normal,Common,124/262,
Tandem Assault,Hyperspace,Common,386,
Tandem Assault,Foil,Common,622,
Tandem Assault,Hyperspace Foil,Common,858,
Air Superiority,Normal,Common,125/262,
Air Superiority,Hyperspace,Common,387,
Air Superiority,Foil,Common,623,
Air Superiority,Hyperspace Foil,Common,859,
Eject,Normal,Rare,126/262,
Eject,Hyperspace,Rare,388,
Eject,Foil,Rare,624,
Eject,Hyperspace Foil,Rare,860,
Lightspeed Assault,Normal,Rare,127/262,
Lightspeed Assault,Hyperspace,Rare,389,
Lightspeed Assault,Foil,Rare,625,
Lightspeed Assault,Hyperspace Foil,Rare,861,
Prepare for Takeoff,Normal,Common,128/262,
Prepare for Takeoff,Hyperspace,Common,390,
Prepare for Takeoff,Foil,Common,626,
Prepare for Takeoff,Hyperspace Foil,Common,862,
Focus Fire,Normal,Common,129/262,
Focus Fire,Hyperspace,Common,391,
Focus Fire,Foil,Common,627,
Focus Fire,Hyperspace Foil,Common,863,
Timely Reinforcements,Normal,Uncommon,130/262,
Timely Reinforcements,Hyperspace,Uncommon,392,
Timely Reinforcements,Foil,Uncommon,628,
Timely Reinforcements,Hyperspace Foil,Uncommon,864,
Turbolaser Salvo,Normal,Legendary,131/262,
Turbolaser Salvo,Hyperspace,Legendary,393,
Turbolaser Salvo,Foil,Legendary,629,
Turbolaser Salvo,Hyperspace Foil,Legendary,865,
First Order Stormtrooper,Normal,Common,132/262,
First Order Stormtrooper,Hyperspace,Common,394,
First Order Stormtrooper,Foil,Common,630,
First Order Stormtrooper,Hyperspace Foil,Common,866,
Allegiant General Pryde - Ruthless and Loyal,Normal,Rare,133/262,
Allegiant General Pryde - Ruthless and Loyal,Hyperspace,Rare,395,
Allegiant General Pryde - Ruthless and Loyal,Foil,Rare,631,
Allegiant General Pryde - Ruthless and Loyal,Hyperspace Foil,Rare,867,
"General Hux - No Terms, No Surrender",Normal,Uncommon,134/262,
"General Hux - No Terms, No Surrender",Hyperspace,Uncommon,396,
"General Hux - No Terms, No Surrender",Foil,Uncommon,632,
"General Hux - No Terms, No Surrender",Hyperspace Foil,Uncommon,868,
Special Forces TIE Fighter,Normal,Common,135/262,
Special Forces TIE Fighter,Hyperspace,Common,397,
Special Forces TIE Fighter,Foil,Common,633,
Special Forces TIE Fighter,Hyperspace Foil,Common,869,
Prototype TIE Advanced,Normal,Common,136/262,
Prototype TIE Advanced,Hyperspace,Common,398,
Prototype TIE Advanced,Foil,Common,634,
Prototype TIE Advanced,Hyperspace Foil,Common,870,
Vonreg's TIE Interceptor - Ace of the First Order,Normal,Uncommon,137/262,
Vonreg's TIE Interceptor - Ace of the First Order,Hyperspace,Uncommon,399,
Vonreg's TIE Interceptor - Ace of the First Order,Foil,Uncommon,635,
Vonreg's TIE Interceptor - Ace of the First Order,Hyperspace Foil,Uncommon,871,
Vonreg's TIE Interceptor - Ace of the First Order,Prestige,Uncommon,1030,
Vonreg's TIE Interceptor - Ace of the First Order,Prestige Foil,Uncommon,1066,
Vonreg's TIE Interceptor - Ace of the First Order,Serialized,Uncommon,1102,
Decimator of Dissidents,Normal,Uncommon,138/262,
Decimator of Dissidents,Hyperspace,Uncommon,400,
Decimator of Dissidents,Foil,Uncommon,636,
Decimator of Dissidents,Hyperspace Foil,Uncommon,872,
Dengar - Crude and Slovenly,Normal,Uncommon,139/262,
Dengar - Crude and Slovenly,Hyperspace,Uncommon,401,
Dengar - Crude and Slovenly,Foil,Uncommon,637,
Dengar - Crude and Slovenly,Hyperspace Foil,Uncommon,873,
IG-2000 - Assassin's Aggressor,Normal,Rare,140/262,
IG-2000 - Assassin's Aggressor,Hyperspace,Rare,402,
IG-2000 - Assassin's Aggressor,Foil,Rare,638,
IG-2000 - Assassin's Aggressor,Hyperspace Foil,Rare,874,
IG-2000 - Assassin's Aggressor,Prestige,Rare,1031,
IG-2000 - Assassin's Aggressor,Prestige Foil,Rare,1067,
IG-2000 - Assassin's Aggressor,Serialized,Rare,1103,
IG-88 - Murderous Phlutdroid,Normal,Rare,141/262,
IG-88 - Murderous Phlutdroid,Hyperspace,Rare,403,
IG-88 - Murderous Phlutdroid,Foil,Rare,639,
IG-88 - Murderous Phlutdroid,Hyperspace Foil,Rare,875,
Darth Vader - Scourge of Squadrons,Normal,Legendary,142/262,
Darth Vader - Scourge of Squadrons,Hyperspace,Legendary,404,
Darth Vader - Scourge of Squadrons,Foil,Legendary,640,
Darth Vader - Scourge of Squadrons,Hyperspace Foil,Legendary,876,
Devastator - Hunting the Rebellion,Normal,Legendary,143/262,
Devastator - Hunting the Rebellion,Hyperspace,Legendary,405,
Devastator - Hunting the Rebellion,Foil,Legendary,641,
Devastator - Hunting the Rebellion,Hyperspace Foil,Legendary,877,
Devastator - Hunting the Rebellion,Prestige,Legendary,1032,
Devastator - Hunting the Rebellion,Prestige Foil,Legendary,1068,
No Disintegrations,Normal,Special,144/262,
No Disintegrations,Hyperspace,Special,406,
No Disintegrations,Foil,Special,642,
No Disintegrations,Hyperspace Foil,Special,878,
BB-8 - Happy Beeps,Normal,Uncommon,145/262,
BB-8 - Happy Beeps,Hyperspace,Uncommon,407,
BB-8 - Happy Beeps,Foil,Uncommon,643,
BB-8 - Happy Beeps,Hyperspace Foil,Uncommon,879,
Massassi Tactical Officer,Normal,Common,146/262,
Massassi Tactical Officer,Hyperspace,Common,408,
Massassi Tactical Officer,Foil,Common,644,
Massassi Tactical Officer,Hyperspace Foil,Common,880,
Black One - Straight At Them,Normal,Rare,147/262,
Black One - Straight At Them,Hyperspace,Rare,409,
Black One - Straight At Them,Foil,Rare,645,
Black One - Straight At Them,Hyperspace Foil,Rare,881,
Black One - Straight At Them,Prestige,Rare,1033,
Black One - Straight At Them,Prestige Foil,Rare,1069,
Black One - Straight At Them,Serialized,Rare,1105,
Frisk - Vanguard Loudmouth,Normal,Uncommon,148/262,
Frisk - Vanguard Loudmouth,Hyperspace,Uncommon,410,
Frisk - Vanguard Loudmouth,Foil,Uncommon,646,
Frisk - Vanguard Loudmouth,Hyperspace Foil,Uncommon,882,
Red Squadron Y-Wing,Normal,Common,149/262,
Red Squadron Y-Wing,Hyperspace,Common,411,
Red Squadron Y-Wing,Foil,Common,647,
Red Squadron Y-Wing,Hyperspace Foil,Common,883,
Biggs Darklighter - They'll Never Stop Us,Normal,Uncommon,150/262,
Biggs Darklighter - They'll Never Stop Us,Hyperspace,Uncommon,412,
Biggs Darklighter - They'll Never Stop Us,Foil,Uncommon,648,
Biggs Darklighter - They'll Never Stop Us,Hyperspace Foil,Uncommon,884,
Red Five - Running the Trench,Normal,Uncommon,151/262,
Red Five - Running the Trench,Hyperspace,Uncommon,413,
Red Five - Running the Trench,Foil,Uncommon,649,
Red Five - Running the Trench,Hyperspace Foil,Uncommon,885,
Red Five - Running the Trench,Prestige,Uncommon,1034,
Red Five - Running the Trench,Prestige Foil,Uncommon,1070,
Tactical Heavy Bomber,Normal,Rare,152/262,
Tactical Heavy Bomber,Hyperspace,Rare,414,
Tactical Heavy Bomber,Foil,Rare,650,
Tactical Heavy Bomber,Hyperspace Foil,Rare,886,
Rebellious Hammerhead,Normal,Common,153/262,
Rebellious Hammerhead,Hyperspace,Common,415,
Rebellious Hammerhead,Foil,Common,651,
Rebellious Hammerhead,Hyperspace Foil,Common,887,
Profundity - We Fight!,Normal,Legendary,154/262,
Profundity - We Fight!,Hyperspace,Legendary,416,
Profundity - We Fight!,Foil,Legendary,652,
Profundity - We Fight!,Hyperspace Foil,Legendary,888,
Profundity - We Fight!,Prestige,Legendary,1035,
Profundity - We Fight!,Prestige Foil,Legendary,1071,
Profundity - We Fight!,Serialized,Legendary,1107,
They Hate That Ship,Normal,Rare,155/262,
They Hate That Ship,Hyperspace,Rare,417,
They Hate That Ship,Foil,Rare,653,
They Hate That Ship,Hyperspace Foil,Rare,889,
Trench Run,Normal,Rare,156/262,
Trench Run,Hyperspace,Rare,418,
Trench Run,Foil,Rare,654,
Trench Run,Hyperspace Foil,Rare,890,
Relentless Firespray,Normal,Rare,157/262,
Relentless Firespray,Hyperspace,Rare,419,
Relentless Firespray,Foil,Rare,655,
Relentless Firespray,Hyperspace Foil,Rare,891,
Crackshot V-Wing,Normal,Common,158/262,
Crackshot V-Wing,Hyperspace,Common,420,
Crackshot V-Wing,Foil,Common,656,
Crackshot V-Wing,Hyperspace Foil,Common,892,
Determined Recruit,Normal,Common,159/262,
Determined Recruit,Hyperspace,Common,421,
Determined Recruit,Foil,Common,657,
Determined Recruit,Hyperspace Foil,Common,893,
Supporting Eta-2,Normal,Common,160/262,
Supporting Eta-2,Hyperspace,Common,422,
Supporting Eta-2,Foil,Common,658,
Supporting Eta-2,Hyperspace Foil,Common,894,
Captain Tarkin - Full Forward Assault,Normal,Uncommon,161/262,
Captain Tarkin - Full Forward Assault,Hyperspace,Uncommon,423,
Captain Tarkin - Full Forward Assault,Foil,Uncommon,659,
Captain Tarkin - Full Forward Assault,Hyperspace Foil,Uncommon,895,
Droid Missile Platform,Normal,Common,162/262,
Droid Missile Platform,Hyperspace,Common,424,
Droid Missile Platform,Foil,Common,660,
Droid Missile Platform,Hyperspace Foil,Common,896,
AT-DP Occupier,Normal,Common,163/262,
AT-DP Occupier,Hyperspace,Common,425,
AT-DP Occupier,Foil,Common,661,
AT-DP Occupier,Hyperspace Foil,Common,897,
Cham Syndulla - Rallying Ryloth,Normal,Uncommon,164/262,
Cham Syndulla - Rallying Ryloth,Hyperspace,Uncommon,426,
Cham Syndulla - Rallying Ryloth,Foil,Uncommon,662,
Cham Syndulla - Rallying Ryloth,Hyperspace Foil,Uncommon,898,
Hunting Aggressor,Normal,Uncommon,165/262,
Hunting Aggressor,Hyperspace,Uncommon,427,
Hunting Aggressor,Foil,Uncommon,663,
Hunting Aggressor,Hyperspace Foil,Uncommon,899,
Orbiting K-Wing,Normal,Common,166/262,
Orbiting K-Wing,Hyperspace,Common,428,
Orbiting K-Wing,Foil,Common,664,
Orbiting K-Wing,Hyperspace Foil,Common,900,
Occupier Siege Tank,Normal,Common,167/262,
Occupier Siege Tank,Hyperspace,Common,429,
Occupier Siege Tank,Foil,Common,665,
Occupier Siege Tank,Hyperspace Foil,Common,901,
Insurgent Saboteurs,Normal,Common,168/262,
Insurgent Saboteurs,Hyperspace,Common,430,
Insurgent Saboteurs,Foil,Common,666,
Insurgent Saboteurs,Hyperspace Foil,Common,902,
Shadow Caster - Just Business,Normal,Legendary,169/262,
Shadow Caster - Just Business,Hyperspace,Legendary,431,
Shadow Caster - Just Business,Foil,Legendary,667,
Shadow Caster - Just Business,Hyperspace Foil,Legendary,903,
Shadow Caster - Just Business,Prestige,Legendary,1036,
Shadow Caster - Just Business,Prestige Foil,Legendary,1072,
War Juggernaut,Normal,Uncommon,170/262,
War Juggernaut,Hyperspace,Uncommon,432,
War Juggernaut,Foil,Uncommon,668,
War Juggernaut,Hyperspace Foil,Uncommon,904,
Targeting Computer,Normal,Rare,171/262,
Targeting Computer,Hyperspace,Rare,433,
Targeting Computer,Foil,Rare,669,
Targeting Computer,Hyperspace Foil,Rare,905,
Twin Laser Turret,Normal,Common,172/262,
Twin Laser Turret,Hyperspace,Common,434,
Twin Laser Turret,Foil,Common,670,
Twin Laser Turret,Hyperspace Foil,Common,906,
Fight Fire With Fire,Normal,Common,173/262,
Fight Fire With Fire,Hyperspace,Common,435,
Fight Fire With Fire,Foil,Common,671,
Fight Fire With Fire,Hyperspace Foil,Common,907,
Hotshot Maneuver,Normal,Rare,174/262,
Hotshot Maneuver,Hyperspace,Rare,436,
Hotshot Maneuver,Foil,Rare,672,
Hotshot Maneuver,Hyperspace Foil,Rare,908,
System Shock,Normal,Common,175/262,
System Shock,Hyperspace,Common,437,
System Shock,Foil,Common,673,
System Shock,Hyperspace Foil,Common,909,
Shoot Down,Normal,Common,176/262,
Shoot Down,Hyperspace,Common,438,
Shoot Down,Foil,Common,674,
Shoot Down,Hyperspace Foil,Common,910,
Stay on Target,Normal,Uncommon,177/262,
Stay on Target,Hyperspace,Uncommon,439,
Stay on Target,Foil,Uncommon,675,
Stay on Target,Hyperspace Foil,Uncommon,911,
Face Off,Normal,Uncommon,178/262,
Face Off,Hyperspace,Uncommon,440,
Face Off,Foil,Uncommon,676,
Face Off,Hyperspace Foil,Uncommon,912,
Koiogran Turn,Normal,Common,179/262,
Koiogran Turn,Hyperspace,Common,441,
Koiogran Turn,Foil,Common,677,
Koiogran Turn,Hyperspace Foil,Common,913,
Piercing Shot,Normal,Common,180/262,
Piercing Shot,Hyperspace,Common,442,
Piercing Shot,Foil,Common,678,
Piercing Shot,Hyperspace Foil,Common,914,
Planetary Bombardment,Normal,Legendary,181/262,
Planetary Bombardment,Hyperspace,Legendary,443,
Planetary Bombardment,Foil,Legendary,679,
Planetary Bombardment,Hyperspace Foil,Legendary,915,
Rampart - Enjoy the Exit,Normal,Rare,182/262,
Rampart - Enjoy the Exit,Hyperspace,Rare,444,
Rampart - Enjoy the Exit,Foil,Rare,680,
Rampart - Enjoy the Exit,Hyperspace Foil,Rare,916,
Rampart - Enjoy the Exit,Prestige,Rare,1037,
Rampart - Enjoy the Exit,Prestige Foil,Rare,1073,
Rampart - Enjoy the Exit,Serialized,Rare,1109,
Zygerrian Starhopper,Normal,Common,183/262,
Zygerrian Starhopper,Hyperspace,Common,445,
Zygerrian Starhopper,Foil,Common,681,
Zygerrian Starhopper,Hyperspace Foil,Common,917,
Contracted Jumpmaster,Normal,Common,184/262,
Contracted Jumpmaster,Hyperspace,Common,446,
Contracted Jumpmaster,Foil,Common,682,
Contracted Jumpmaster,Hyperspace Foil,Common,918,
Hound's Tooth - Reliable and Deadly,Normal,Special,185/262,
Hound's Tooth - Reliable and Deadly,Hyperspace,Special,447,
Hound's Tooth - Reliable and Deadly,Foil,Special,683,
Hound's Tooth - Reliable and Deadly,Hyperspace Foil,Special,919,
Hound's Tooth - Reliable and Deadly,Prestige,Special,1038,
Hound's Tooth - Reliable and Deadly,Prestige Foil,Special,1074,
Mist Hunter - The Findsman's Pursuit,Normal,Uncommon,186/262,
Mist Hunter - The Findsman's Pursuit,Hyperspace,Uncommon,448,
Mist Hunter - The Findsman's Pursuit,Foil,Uncommon,684,
Mist Hunter - The Findsman's Pursuit,Hyperspace Foil,Uncommon,920,
Mist Hunter - The Findsman's Pursuit,Prestige,Uncommon,1039,
Mist Hunter - The Findsman's Pursuit,Prestige Foil,Uncommon,1075,
Bossk - Hunt By Instinct,Normal,Special,187/262,
Bossk - Hunt By Instinct,Hyperspace,Special,449,
Bossk - Hunt By Instinct,Foil,Special,685,
Bossk - Hunt By Instinct,Hyperspace Foil,Special,921,
Moff Gideon - I Know Everything,Normal,Rare,188/262,
Moff Gideon - I Know Everything,Hyperspace,Rare,450,
Moff Gideon - I Know Everything,Foil,Rare,686,
Moff Gideon - I Know Everything,Hyperspace Foil,Rare,922,
Boba Fett - Feared Bounty Hunter,Normal,Rare,189/262,
Boba Fett - Feared Bounty Hunter,Hyperspace,Rare,451,
Boba Fett - Feared Bounty Hunter,Foil,Rare,687,
Boba Fett - Feared Bounty Hunter,Hyperspace Foil,Rare,923,
Techno Union Transport,Normal,Common,190/262,
Techno Union Transport,Hyperspace,Common,452,
Techno Union Transport,Foil,Common,688,
Techno Union Transport,Hyperspace Foil,Common,924,
Invincible - Naval Adversary,Normal,Legendary,191/262,
Invincible - Naval Adversary,Hyperspace,Legendary,453,
Invincible - Naval Adversary,Foil,Legendary,689,
Invincible - Naval Adversary,Hyperspace Foil,Legendary,925,
Invincible - Naval Adversary,Prestige,Legendary,1040,
Invincible - Naval Adversary,Prestige Foil,Legendary,1076,
In Debt to Crimson Dawn,Normal,Uncommon,192/262,
In Debt to Crimson Dawn,Hyperspace,Uncommon,454,
In Debt to Crimson Dawn,Foil,Uncommon,690,
In Debt to Crimson Dawn,Hyperspace Foil,Uncommon,926,
I Have You Now,Normal,Uncommon,193/262,
I Have You Now,Hyperspace,Uncommon,455,
I Have You Now,Foil,Uncommon,691,
I Have You Now,Hyperspace Foil,Uncommon,927,
Heartless Tactics,Normal,Uncommon,194/262,
Heartless Tactics,Hyperspace,Uncommon,456,
Heartless Tactics,Foil,Uncommon,692,
Heartless Tactics,Hyperspace Foil,Uncommon,928,
Cat and Mouse,Normal,Rare,195/262,
Cat and Mouse,Hyperspace,Rare,457,
Cat and Mouse,Foil,Rare,693,
Cat and Mouse,Hyperspace Foil,Rare,929,
Dagger Squadron Pilot,Normal,Common,196/262,
Dagger Squadron Pilot,Hyperspace,Common,458,
Dagger Squadron Pilot,Foil,Common,694,
Dagger Squadron Pilot,Hyperspace Foil,Common,930,
Anakin Skywalker - I'll Try Spinning,Normal,Uncommon,197/262,
Anakin Skywalker - I'll Try Spinning,Hyperspace,Uncommon,459,
Anakin Skywalker - I'll Try Spinning,Foil,Uncommon,695,
Anakin Skywalker - I'll Try Spinning,Hyperspace Foil,Uncommon,931,
Fireball - An Explosion With Wings,Normal,Uncommon,198/262,
Fireball - An Explosion With Wings,Hyperspace,Uncommon,460,
Fireball - An Explosion With Wings,Foil,Uncommon,696,
Fireball - An Explosion With Wings,Hyperspace Foil,Uncommon,932,
Fireball - An Explosion With Wings,Prestige,Uncommon,1041,
Fireball - An Explosion With Wings,Prestige Foil,Uncommon,1077,
Blade Squadron B-Wing,Normal,Common,199/262,
Blade Squadron B-Wing,Hyperspace,Common,461,
Blade Squadron B-Wing,Foil,Common,697,
Blade Squadron B-Wing,Hyperspace Foil,Common,933,
Shuttle Tydirium - Fly Casual,Normal,Special,200/262,
Shuttle Tydirium - Fly Casual,Hyperspace,Special,462,
Shuttle Tydirium - Fly Casual,Foil,Special,698,
Shuttle Tydirium - Fly Casual,Hyperspace Foil,Special,934,
Shuttle Tydirium - Fly Casual,Prestige,Special,1042,
Shuttle Tydirium - Fly Casual,Prestige Foil,Special,1078,
Shuttle Tydirium - Fly Casual,Serialized,Special,1114,
Ahsoka Tano - Chasing Whispers,Normal,Rare,201/262,
Ahsoka Tano - Chasing Whispers,Hyperspace,Rare,463,
Ahsoka Tano - Chasing Whispers,Foil,Rare,699,
Ahsoka Tano - Chasing Whispers,Hyperspace Foil,Rare,935,
Black Squadron Scout Wing,Normal,Common,202/262,
Black Squadron Scout Wing,Hyperspace,Common,464,
Black Squadron Scout Wing,Foil,Common,700,
Black Squadron Scout Wing,Hyperspace Foil,Common,936,
Han Solo - Has His Moments,Normal,Legendary,203/262,
Han Solo - Has His Moments,Hyperspace,Legendary,465,
Han Solo - Has His Moments,Foil,Legendary,701,
Han Solo - Has His Moments,Hyperspace Foil,Legendary,937,
Home One - On My Mark,Normal,Legendary,204/262,
Home One - On My Mark,Hyperspace,Legendary,466,
Home One - On My Mark,Foil,Legendary,702,
Home One - On My Mark,Hyperspace Foil,Legendary,938,
Home One - On My Mark,Prestige,Legendary,1043,
Home One - On My Mark,Prestige Foil,Legendary,1079,
Commence Patrol,Normal,Uncommon,205/262,
Commence Patrol,Hyperspace,Uncommon,467,
Commence Patrol,Foil,Uncommon,703,
Commence Patrol,Hyperspace Foil,Uncommon,939,
Fly Casual,Normal,Uncommon,206/262,
Fly Casual,Hyperspace,Uncommon,468,
Fly Casual,Foil,Uncommon,704,
Fly Casual,Hyperspace Foil,Uncommon,940,
Jam Communications,Normal,Rare,207/262,
Jam Communications,Hyperspace,Rare,469,
Jam Communications,Foil,Rare,705,
Jam Communications,Hyperspace Foil,Rare,941,
Never Tell Me the Odds,Normal,Special,208/262,
Never Tell Me the Odds,Hyperspace,Special,470,
Never Tell Me the Odds,Foil,Special,706,
Never Tell Me the Odds,Hyperspace Foil,Special,942,
It's a Trap,Normal,Rare,209/262,
It's a Trap,Hyperspace,Rare,471,
It's a Trap,Foil,Rare,707,
It's a Trap,Hyperspace Foil,Rare,943,
The Mandalorian - Weathered Pilot,Normal,Uncommon,210/262,
The Mandalorian - Weathered Pilot,Hyperspace,Uncommon,472,
The Mandalorian - Weathered Pilot,Foil,Uncommon,708,
The Mandalorian - Weathered Pilot,Hyperspace Foil,Uncommon,944,
Independent Smuggler,Normal,Common,211/262,
Independent Smuggler,Hyperspace,Common,473,
Independent Smuggler,Foil,Common,709,
Independent Smuggler,Hyperspace Foil,Common,945,
Republic Y-Wing,Normal,Common,212/262,
Republic Y-Wing,Hyperspace,Common,474,
Republic Y-Wing,Foil,Common,710,
Republic Y-Wing,Hyperspace Foil,Common,946,
Sidon Ithano - The Crimson Corsair,Normal,Rare,213/262,
Sidon Ithano - The Crimson Corsair,Hyperspace,Rare,475,
Sidon Ithano - The Crimson Corsair,Foil,Rare,711,
Sidon Ithano - The Crimson Corsair,Hyperspace Foil,Rare,947,
X-34 Landspeeder,Normal,Common,214/262,
X-34 Landspeeder,Hyperspace,Common,476,
X-34 Landspeeder,Foil,Common,712,
X-34 Landspeeder,Hyperspace Foil,Common,948,
BoShek - Charismatic Smuggler,Normal,Uncommon,215/262,
BoShek - Charismatic Smuggler,Hyperspace,Uncommon,477,
BoShek - Charismatic Smuggler,Foil,Uncommon,713,
BoShek - Charismatic Smuggler,Hyperspace Foil,Uncommon,949,
Contracted Hunter,Normal,Uncommon,216/262,
Contracted Hunter,Hyperspace,Uncommon,478,
Contracted Hunter,Foil,Uncommon,714,
Contracted Hunter,Hyperspace Foil,Uncommon,950,
Death Space Skirmisher,Normal,Common,217/262,
Death Space Skirmisher,Hyperspace,Common,479,
Death Space Skirmisher,Foil,Common,715,
Death Space Skirmisher,Hyperspace Foil,Common,951,
Guerilla Soldier,Normal,Common,218/262,
Guerilla Soldier,Hyperspace,Common,480,
Guerilla Soldier,Foil,Common,716,
Guerilla Soldier,Hyperspace Foil,Common,952,
Rafa Martez - Shrewd Sister,Normal,Uncommon,219/262,
Rafa Martez - Shrewd Sister,Hyperspace,Uncommon,481,
Rafa Martez - Shrewd Sister,Foil,Uncommon,717,
Rafa Martez - Shrewd Sister,Hyperspace Foil,Uncommon,953,
Skyway Cloud Car,Normal,Common,220/262,
Skyway Cloud Car,Hyperspace,Common,482,
Skyway Cloud Car,Foil,Common,718,
Skyway Cloud Car,Hyperspace Foil,Common,954,
Stolen AT-Hauler,Normal,Legendary,221/262,
Stolen AT-Hauler,Hyperspace,Legendary,483,
Stolen AT-Hauler,Foil,Legendary,719,
Stolen AT-Hauler,Hyperspace Foil,Legendary,955,
Kimogila Heavy Fighter,Normal,Common,222/262,
Kimogila Heavy Fighter,Hyperspace,Common,484,
Kimogila Heavy Fighter,Foil,Common,720,
Kimogila Heavy Fighter,Hyperspace Foil,Common,956,
Razor Crest - Ride For Hire,Normal,Uncommon,223/262,
Razor Crest - Ride For Hire,Hyperspace,Uncommon,485,
Razor Crest - Ride For Hire,Foil,Uncommon,721,
Razor Crest - Ride For Hire,Hyperspace Foil,Uncommon,957,
Razor Crest - Ride For Hire,Prestige,Uncommon,1044,
Razor Crest - Ride For Hire,Prestige Foil,Uncommon,1080,
Razor Crest - Ride For Hire,Serialized,Uncommon,1116,
Shadowed Hover Tank,Normal,Common,224/262,
Shadowed Hover Tank,Hyperspace,Common,486,
Shadowed Hover Tank,Foil,Common,722,
Shadowed Hover Tank,Hyperspace Foil,Common,958,
Corporate Light Cruiser,Normal,Common,225/262,
Corporate Light Cruiser,Hyperspace,Common,487,
Corporate Light Cruiser,Foil,Common,723,
Corporate Light Cruiser,Hyperspace Foil,Common,959,
Radiant VII - Ambassadors' Arrival,Normal,Legendary,226/262,
Radiant VII - Ambassadors' Arrival,Hyperspace,Legendary,488,
Radiant VII - Ambassadors' Arrival,Foil,Legendary,724,
Radiant VII - Ambassadors' Arrival,Hyperspace Foil,Legendary,960,
Radiant VII - Ambassadors' Arrival,Prestige,Legendary,1045,
Radiant VII - Ambassadors' Arrival,Prestige Foil,Legendary,1081,
Radiant VII - Ambassadors' Arrival,Serialized,Legendary,1117,
Superheavy Ion Cannon,Normal,Rare,227/262,
Superheavy Ion Cannon,Hyperspace,Rare,489,
Superheavy Ion Cannon,Foil,Rare,725,
Superheavy Ion Cannon,Hyperspace Foil,Rare,961,
Barrel Roll,Normal,Common,228/262,
Barrel Roll,Hyperspace,Common,490,
Barrel Roll,Foil,Common,726,
Barrel Roll,Hyperspace Foil,Common,962,
Diversion,Normal,Common,229/262,
Diversion,Hyperspace,Common,491,
Diversion,Foil,Common,727,
Diversion,Hyperspace Foil,Common,963,
Electromagnetic Pulse,Normal,Common,230/262,
Electromagnetic Pulse,Hyperspace,Common,492,
Electromagnetic Pulse,Foil,Common,728,
Electromagnetic Pulse,Hyperspace Foil,Common,964,
Punch It,Normal,Common,231/262,
Punch It,Hyperspace,Common,493,
Punch It,Foil,Common,729,
Punch It,Hyperspace Foil,Common,965,
Jump to Lightspeed,Normal,Rare,232/262,
Jump to Lightspeed,Hyperspace,Rare,494,
Jump to Lightspeed,Foil,Rare,730,
Jump to Lightspeed,Hyperspace Foil,Rare,966,
Sweep the Area,Normal,Uncommon,233/262,
Sweep the Area,Hyperspace,Uncommon,495,
Sweep the Area,Foil,Uncommon,731,
Sweep the Area,Hyperspace Foil,Uncommon,967,
Torpedo Barrage,Normal,Common,234/262,
Torpedo Barrage,Hyperspace,Common,496,
Torpedo Barrage,Foil,Common,732,
Torpedo Barrage,Hyperspace Foil,Common,968,
Commandeer,Normal,Rare,235/262,
Commandeer,Hyperspace,Rare,497,
Commandeer,Foil,Rare,733,
Commandeer,Hyperspace Foil,Rare,969,
Indoctrinated Conscript,Normal,Common,236/262,
Indoctrinated Conscript,Hyperspace,Common,498,
Indoctrinated Conscript,Foil,Common,734,
Indoctrinated Conscript,Hyperspace Foil,Common,970,
TIE Bomber,Normal,Common,237/262,
TIE Bomber,Hyperspace,Common,499,
TIE Bomber,Foil,Common,735,
TIE Bomber,Hyperspace Foil,Common,971,
Sith Trooper,Normal,Common,238/262,
Sith Trooper,Hyperspace,Common,500,
Sith Trooper,Foil,Common,736,
Sith Trooper,Hyperspace Foil,Common,972,
TIE Dagger Vanguard,Normal,Common,239/262,
TIE Dagger Vanguard,Hyperspace,Common,501,
TIE Dagger Vanguard,Foil,Common,737,
TIE Dagger Vanguard,Hyperspace Foil,Common,973,
Fett's Firespray - Feared Silhouette,Normal,Special,240/262,
Fett's Firespray - Feared Silhouette,Hyperspace,Special,502,
Fett's Firespray - Feared Silhouette,Foil,Special,738,
Fett's Firespray - Feared Silhouette,Hyperspace Foil,Special,974,
Fett's Firespray - Feared Silhouette,Prestige,Special,1046,
Fett's Firespray - Feared Silhouette,Prestige Foil,Special,1082,
Rogue-class Starfighter,Normal,Common,241/262,
Rogue-class Starfighter,Hyperspace,Common,503,
Rogue-class Starfighter,Foil,Common,739,
Rogue-class Starfighter,Hyperspace Foil,Common,975,
